transaction_id,customer_id,cust_email,transaction_type,quantity,price,discount,currency,status,payment_method,failure_code,transaction_date,created_at,refunded,refund_amount,description
txn_a3e75baa-975c-4d89-bd74-2f7dacba10fa,cus_8744845e-4765-42e0-887a-c77855b66152,phan.khoa15013@gmail.com,subscription_payment_new,12,4.99,0.4,USD,sucCeeded,Credit Card,,2025-02-02 21:21:00,2025-02-02 21:21:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_d9ba3d97-9ada-4a35-9c8f-ce8521fcb1c0,cus_72e2bb5f-b912-4a8b-9d3b-edff07ee4e97,TUAN_BUI83498@GMAIL.COM, subscription_payment_new ,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-02-02 21:40:00,2025-02-02 21:40:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_2b295372-a150-4d1a-99c3-1c38b284cca2,cus_03a6136d-05bc-4bb2-b0ed-1afe6040334b,linh_pham15685@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Google Pay,,2025-02-02 22:30:00,2025-02-02 22:30:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_fd37c124-9947-4fc2-a382-60a28e68d8b8,cus_28356f36-db22-423a-8817-5460a5341f8c,lan_tran19326@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-02-02 22:34:00,2025-02-02 22:34:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_519c22b5-d3b2-469f-abe9-0906497dc117,cus_23f45e02-05ea-4702-9887-594a5c696a3d,TUAN_NGUYEN72790@GMAIL.COM,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Google Pay,,2025-02-03 17:49:00,2025-02-03 17:49:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_d3dcd8ea-3250-4ead-adc3-56930a520e9e,cus_50fa13b8-31ad-4ca1-912c-6ef998721ce8,thao_do72661@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-03 18:16:00,2025-02-03 18:16:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_e17e7803-a3ec-46ef-8642-1f6d2d955eb0,cus_de5517ca-ea02-4ab0-ac36-ea06eca88c7b,phong_nguyen94756@gmail.com,subscription_payment_new,1,14.99,0.0,USD,Succeeded,Bank Transfer,,2025-02-03 21:51:00,2025-02-03 21:51:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_8e5c6d5b-d2b2-42fc-baf4-0d5d5b2bc666,cus_681e9ea7-7877-431c-aa5f-b02468c26429,linh_do23443@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Bank Transfer,,2025-02-04 08:14:00,2025-02-04 08:14:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_3eff90e3-d030-4dde-a71b-973b253a5fa6,cus_044921f8-7093-499a-9afd-033df15fb692,anh_nguyen50282@gmail.com,subscription_payment_new,12,14.99,0.5,$,Succeeded,Credit Card,,2025-02-04 10:25:00,2025-02-04 10:25:00,,,"Payment for Premium Annual (annual, 50% discount) (subscription_payment_new)"
txn_62099464-327c-4bb2-a596-eb0bcce422e2,cus_ac3cb695-01f7-46d0-9b14-61a281801393,dang.quan97697@gmail.com,subscription_payment_upgrade,1,9.99,0.0,USD,Succeeded,Bank Transfer,,2025-02-04 11:16:00,2025-02-04 11:16:00,,,Payment for Standard Monthly (subscription_payment_upgrade)
txn_f6fad75a-94f0-4cb1-ae99-a49b4ee70e5f,cus_4059c0d6-6818-41e3-9c12-4518291958f0,tran_lan24636@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Processor error,2025-02-04 14:50:00,2025-02-04 14:50:00,,,Paypal payment failed for Basic Monthly
txn_918888d6-dfb7-45be-b946-b4b21d75f3fb,cus_639935e8-f42f-4399-9642-a54ddca7b201,hung.tran44281@gmail.com,SUBSCRIPTION_PAYMENT_NEW,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-04 16:25:00,2025-02-04 16:25:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_45ba8e2c-c06e-48ca-b1cc-c7d0c7d782c6,cus_bad243c4-a920-4ffb-a873-94a926508cef,bui_ngan81778@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Bank Transfer,,2025-02-04 16:27:00,2025-02-04 16:27:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_977afe61-62a9-4835-b322-8f6200515d5f,cus_1a738e0d-b9bd-40e0-b5eb-3decdea77525,ho_nhi33206@gmail.com, subscription_payment_new ,12,4.99,0.3,USD,Succeeded,Paypal,,2025-02-04 22:21:00,2025-02-04 22:21:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_e5c34e7c-9a18-430d-85b0-bd1f371679bc,cus_a6d48998-f7b9-4cdf-b63a-26ee58412815,NGUYEN.LAN99865@GMAIL.COM,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-02-05 08:05:00,2025-02-05 08:05:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_5b4b0443-8708-4c70-a9f4-aad1384513f6,cus_7e2d08c2-a39a-4041-979f-14c4b381d072,nguyen.huy51267@gmail.com,subscription_payment_new,1,14.99,0.0,Usd,Succeeded,Credit Card,,2025-02-05 10:19:00,2025-02-05 10:19:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_c8391a6c-08f0-428d-b7ef-b4d71be78576,cus_ffbb1d32-0a84-4983-bee3-102a72817c86,quan_phan33684@gmail.com,NULL,1,14.99,0.0,usd,Succeeded,Credit Card,,2025-02-05 12:00:00,2025-02-05 12:00:00,,,Payment for Premium Monthly (subscription_payment_new)
txn_3131cb3b-3131-45f1-8392-88d40f02a181,cus_22f5cdd4-b011-48b8-bb02-db65b4568f69,huong.phan30078@gmail.com,subscription_payment_renewal,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-05 20:39:00,2025-02-05 20:39:00,,,Payment for Basic Monthly (subscription_payment_renewal)
txn_9fd9d2e6-184d-4fd1-a6f2-3f36ad196b6a,cus_d9c91378-404e-4d57-b2e5-4c2b751c07de,vy.bui25535@gmail.com,subscription_payment_new,1,4.99,0.0,USD,SUCCEEDED,Apple Pay,,2025-02-05 22:24:00,2025-02-05 22:24:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_b9163f29-b400-49eb-a274-df860ebef07e,cus_6f237f02-9547-4f68-a324-fd4b8d7df7b0,vy.pham61408@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Bank Transfer,,2025-02-06 11:06:00,2025-02-06 11:06:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_22cce474-1553-4f8e-a2b6-fa64c002e281,cus_3566217a-8c4b-497d-ae22-16ec903e0435,hung_vu86250_at_gmail.com,SUBSCRIPTION_PAYMENT_NEW,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-06 11:33:00,2025-02-06 11:33:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_c2951354-ac5f-4835-ba64-01e46f5f8fbf,cus_60dfdc99-5136-4df4-a201-2b1826a8be94,tuan_le38257@gmail.com,subscription_payment_new,12,4.99,0.4,USD,sucCeeded,Paypal,,2025-02-06 12:21:00,2025-02-06 12:21:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_1464e014-5a2e-4b5b-9817-de1d06757852,cus_3d6ac330-7764-4ee0-9bec-a76fcc77e6e7,bui_phuc79523@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Failed,Credit Card,Expired card,2025-02-06 13:02:00,2025-02-06 13:02:00,,,Payment failed for Basic Annual (attempt 1)
txn_b9f62a6c-460f-4d44-a05c-7729ea6bb8d1,cus_802284ec-c3c9-47a6-af4d-a9b8e7fec8b8,anh_nguyen16547@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Credit Card,Fraud suspicion,2025-02-06 14:16:00,2025-02-06 14:16:00,,,Payment failed for Basic Monthly (attempt 1)
txn_c0e944db-fdc9-4548-b303-e73f663d1b38,cus_c7ea2d71-ea63-41d4-8b4c-e42882a89f45,bui_phong69111@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Credit Card,,2025-02-06 19:19:00,2025-02-06 19:19:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_eb5cfd09-2201-4348-9e66-50457f178241,cus_0b50b685-bfc0-4aed-b509-a4e7b475edc8,pham_nam61136@gmail.com,subscription_payment_new,1,9.99,0.0,USD,FAILED,Debit Card,Do not honor,2025-02-06 22:43:00,2025-02-06 22:43:00,,,Payment failed for Standard Monthly (attempt 1)
txn_8948b03a-eef8-4c09-92fa-d0092c000d25,cus_b94f2117-73d0-4bed-a389-640b3cb738b6,nhi.le59082@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Credit Card,Card Decline,2025-02-07 09:07:00,2025-02-07 09:07:00,,,Payment failed for Basic Monthly (attempt 1)
txn_996a63ae-9ddb-42c6-a73a-5f1410309b7e,cus_01014b54-af5f-4809-9091-37191d5379a5,quynh.pham82903@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-07 09:56:00,2025-02-07 09:56:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_7df25b18-7eeb-416b-993e-69ab60e0d972,cus_5b0ae8f8-7852-4b78-b71b-098442b1e4f2,pham_phong68888@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Credit Card,,2025-02-07 11:38:00,2025-02-07 11:38:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_e16f4e39-cbdd-47e0-af37-14b7e1282af7,cus_cb6bea0f-d99c-4171-91d2-480488541f50,phuc_dang99966@gmail.com,subscription_payment_new,1,4.99,0.0,USD,sucCeeded,Debit Card,,2025-02-07 12:01:00,2025-02-07 12:01:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_68570e73-f211-491e-ac5b-132977f47ecc,cus_b123d1f7-416c-4ec5-b3cb-b1f7b966ed00,nhi.phan14384@gmail.com,subscription_payment_new,12,9.99,0.4,USD,Succeeded,Bank Transfer,,2025-02-07 12:10:00,2025-02-07 12:10:00,,,"Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
txn_f4fd8ba7-ba86-4774-bbec-ad19eafe5989,cus_3d6ac330-7764-4ee0-9bec-a76fcc77e6e7,bui_phuc79523@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Failed,Credit Card,Invalid card details,2025-02-07 13:02:00,2025-02-07 13:02:00,,,Payment failed for Basic Annual (attempt 2)
re_b976aca9-f6f7-46de-bf83-55bcc5ed8ffe,cus_62181744-d5dd-4870-b70c-8b8bb2a0ddbf,pham.vy60767@gmail.com,refund,12,4.99,0.5,USD,Refunded,Debit Card,,2025-02-07 13:13:00,2025-02-07 13:13:00,True,27.45,"Refund (27.45 USD): Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_f102aa63-f6b6-4d3b-b59b-28f124bb1df4,cus_50c5284c-07e9-4e81-92c2-4cfcd3f62174,pham.tuan94943@gmail.com,subscription_payment_new,1,4.99,0.0,us dollars,Succeeded,Apple Pay,,2025-02-07 13:47:00,2025-02-07 13:47:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_4b150906-8987-4bc7-8ad6-ca698024e70c,cus_bb369aba-0765-42bf-b27e-77417252ace0,pham.hung62990@gmail.com,subscription_payment_new,12,4.99,0.3,USD,succeeded,Debit Card,,2025-02-07 15:51:00,2025-02-07 15:51:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_a498ddc5-8dc1-4181-92c4-d4df5b8334a4,cus_21e97bbf-38dc-40ad-970f-770bf5de1303,nguyen.quan13526@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Paypal,,2025-02-07 16:00:00,2025-02-07 16:00:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_8d9b3a41-acb6-40cf-ae38-7e687b455b36,cus_5fb541da-0329-4e81-adc9-6553fa3fc099,tran_phong25643@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Google Pay,,2025-02-07 16:16:00,2025-02-07 16:16:00,,,Payment for Basic Monthly (subscription_payment_new)
re_c5818d59-9612-433f-9f46-26f0479fb7bd,cus_71205591-74af-4f83-97d8-4ac16d77d725,duc.do34077@gmail.com,refund,1,4.99,0.0,Usd,Refunded,Debit Card,,2025-02-08 16:00:00,2025-02-08 16:00:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_8a68814e-ec32-45e6-8800-53666955173a,cus_f5036819-2129-47da-99ad-a5137a5b95ec,tuan_le23152@gmail.com,subscription_payment_new,12,9.99,0.4,USD,Succeeded,Credit Card,,2025-02-08 17:01:00,2025-02-08 17:01:00,,,"Payment for Standard Annual (annual, 40% discount) (subscription_payment_new)"
txn_1d486d9e-317f-458b-b18c-343b25629ad0,cus_0362f7dd-7b5b-4901-9d56-f658f017d414,do.phong82462@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-02-08 18:39:00,2025-02-08 18:39:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_c6025222-131e-4d49-b720-ff5a0add9e84,cus_1c8db605-a182-41f5-93e5-d5acf11ef567, ho.anh67836@gmail.com,subscription_payment_new,1,9.99,0.0,$,Failed,Paypal,Fraud suspicion,2025-02-08 18:54:00,2025-02-08 18:54:00,,,Paypal payment failed for Standard Monthly
txn_0996280e-eddf-4882-9f51-431c28267a1a,cus_0b50b685-bfc0-4aed-b509-a4e7b475edc8,pham_nam61136@gmail.com,subscription_payment_new,12,4.99,0.3,USD,Succeeded,Paypal,,2025-02-08 22:43:00,2025-02-08 22:43:00,,,"Payment for Basic Annual (annual, 30% discount) (subscription_payment_new)"
txn_0401c3c7-2c0d-4606-8bc8-84892adcc365,cus_b94f2117-73d0-4bed-a389-640b3cb738b6,nhi.le59082@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Credit Card,Expired card,2025-02-09 09:07:00,2025-02-09 09:07:00,,,Payment failed for Basic Monthly (attempt 2)
txn_449f21c7-d874-4083-a2a1-f0534294a4d4,cus_8faa6354-7103-4dea-a80c-6edef3017d77,ANH_BUI23102@GMAIL.COM,subscription_payment_new,1,9.99,0.0,USD,Failed,Credit Card,Invalid card details,2025-02-09 10:52:00,2025-02-09 10:52:00,,,Payment failed for Standard Monthly (attempt 1)
txn_bae90574-7860-47b3-aa88-0601a34e0f2d,cus_3374021a-f27c-4502-8dc4-b0d6e2597ea2,khoa.ho53620@gmail.com,subscription_payment_new,1,4.99,0.0,USD,SUCCEEDED,Credit Card,,2025-02-09 11:57:00,2025-02-09 11:57:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_fd7951f7-2267-4b99-856f-1bf14d7fe27b,cus_d15b2a1d-3a35-48e3-b627-cf7abd46c173,hung.dang67350@gmail.com,subscription_payment_new,12,9.99,0.5,USD,Succeeded,Apple Pay,,2025-02-09 13:18:00,2025-02-09 13:18:00,,,"Payment for Standard Annual (annual, 50% discount) (subscription_payment_new)"
re_85253b8a-64d1-4cbd-a45c-5acf583466e1,cus_4247c9f4-6ce0-41c6-ae6b-7e020e237a75,vu.tuan83602@gmail.com,refund,1,19.99,0.0,USD,REFUNDED,Credit Card,,2025-02-09 13:40:00,2025-02-09 13:40:00,True,19.99,Refund (19.99 USD): Payment for Ultimate Monthly (subscription_payment_new)
txn_0ef4a571-1f9b-4c1c-bc77-2216ba26e4b2,cus_802284ec-c3c9-47a6-af4d-a9b8e7fec8b8,anh_nguyen16547@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-09 14:16:00,2025-02-09 14:16:00,,,Payment for Basic Monthly (subscription_payment_new)
re_1c67d0cb-89d3-4d71-87e6-a63f31e8fbea,cus_4059c0d6-6818-41e3-9c12-4518291958f0,tran_lan24636@gmail.com,refund,1,4.99,0.0,USD,Refunded,Credit Card,,2025-02-09 14:50:00,2025-02-09 14:50:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_24fbc098-9054-4698-bf5e-66afb521559f,cus_0ad0bd8c-edb2-4eda-9a90-81fc3b649deb,ho.huong84294@gmail.com,subscription_payment_new,12,19.99,0.2,us dollars,Succeeded,Bank Transfer,,2025-02-09 15:23:00,2025-02-09 15:23:00,,,"Payment for Ultimate Annual (annual, 20% discount) (subscription_payment_new)"
txn_fd706dd7-0aa1-46c0-ab23-5cde4dc2ae61,cus_b94f2117-73d0-4bed-a389-640b3cb738b6,nhi.le59082@gmail.com ,subscription_payment_new,12,9.99,0.2,USD,Succeeded,Apple Pay,,2025-02-10 09:07:00,2025-02-10 09:07:00,,,"Payment for Standard Annual (annual, 20% discount) (subscription_payment_new)"
txn_0e9d0ef9-100c-4e5a-acbc-1ebaeab698ba,cus_a5d311d1-e586-4c21-8941-34a0183b053b,dang_anh99516@gmail.com,subscription_payment_new,12,9.99,0.2,USD,Succeeded,Credit Card,,2025-02-10 09:39:00,2025-02-10 09:39:00,,,"Payment for Standard Annual (annual, 20% discount) (subscription_payment_new)"
txn_a1bdf7c9-f6f7-4157-baec-24ca15a9f39f,cus_5c108f88-3c04-40f4-ac35-8171d9fc3ef7,nguyen_dung70275@gmail.com ,subscription_payment_new,12,4.99,0.2,USD,sucCeeded,Debit Card,,2025-02-10 11:56:00,2025-02-10 11:56:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_2c2872b4-3dc0-427c-8ab2-2382d5af8b21,cus_3d6ac330-7764-4ee0-9bec-a76fcc77e6e7,bui_phuc79523@gmail.com,subscription_payment_new,12,4.99,0.2,USD,faiLed,Credit Card,Invalid card details,2025-02-10 13:02:00,2025-02-10 13:02:00,,,Payment failed for Basic Annual (attempt 3)
txn_71283bed-837f-4100-abd1-a96e3331be84,cus_74ffae27-c8a3-476a-a1fc-c5eecc7de18c,bui_huy35242@gmail.com,subscription_payment_new,12,9.99,0.5,USD,sucCeeded,Paypal,,2025-02-10 15:27:00,2025-02-10 15:27:00,,,"Payment for Standard Annual (annual, 50% discount) (subscription_payment_new)"
txn_8681c208-d372-4b84-b6e0-e1863853056c,cus_09d5f5c3-764c-4488-9e6b-588dc4824d65,vu.phuong39986@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Apple Pay,,2025-02-10 15:40:00,2025-02-10 15:40:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_254c6b63-8bd6-4a5f-85cb-ade3436ff03d,cus_b744c05f-e7f9-4a3b-82ce-609aae389877,ngan_ho30393@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-10 18:44:00,2025-02-10 18:44:00,,,Payment for Basic Monthly (subscription_payment_new)
re_23799e8e-1946-414f-9da5-a69b311b7ac0,cus_33e40a68-f9a8-49b3-83c9-d1f95050cc6f,phan.anh57951@gmail.com,refund,1,19.99,0.0,us dollars,Refunded,Credit Card,,2025-02-10 19:54:00,2025-02-10 19:54:00,True,19.99,Refund (19.99 USD): Payment for Ultimate Monthly (subscription_payment_new)
re_75071365-7b2b-458f-8f58-7bf456e9b9ab,cus_de5517ca-ea02-4ab0-ac36-ea06eca88c7b,phong_nguyen94756@gmail.com,refund,1,14.99,0.0,USD,Refunded,Bank Transfer,,2025-02-10 21:51:00,2025-02-10 21:51:00,True,14.99,Refund (14.99 USD): Payment for Premium Monthly (subscription_payment_new)
txn_bb2338cf-b315-4e72-ab59-2e898bc9d90d,cus_aaa7df02-a6a8-4527-87bb-71dbc9744aab,tran_duc33576@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-11 14:43:00,2025-02-11 14:43:00,,,Payment for Basic Monthly (subscription_payment_new)
re_c1e1f43d-d86a-43a8-8387-07799fd46951,cus_3406a57e-9d5c-48a5-92ab-601eb1c7f5ad, pham.phuong81258@gmail.com,refund,1,4.99,0.0,USD,Refunded,Debit Card,,2025-02-11 15:08:00,2025-02-11 15:08:00,True,4.99,Refund (4.99 USD): Payment for Basic Monthly (subscription_payment_new)
txn_e8a0d79a-d84d-4606-8705-fee238be8dea,cus_caeb6d9a-1c1e-40ff-89bd-e92ec3e490b2,khoa.pham41360@gmail.com,subscription_payment_new,1,9.99,0.0,Usd,Succeeded,Credit Card,,2025-02-11 19:14:00,2025-02-11 19:14:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_6646fbab-07dd-40ef-ad67-22701d478428,cus_0cc2e79f-3783-4852-9068-a1dd85f4bf58,vu_nhi12365@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Google Pay,,2025-02-12 09:02:00,2025-02-12 09:02:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_94b46060-7e37-41d6-90ea-68f8b331faea,cus_1acfc390-2b35-4c09-a0cb-e39c60e9ad58,do_phong39096@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Apple Pay,,2025-02-12 09:42:00,2025-02-12 09:42:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_7c672d98-514d-40a8-b557-ef06fbcc9434,cus_ec3e6e5d-482a-4337-9794-9e32c01bf783,dang_nhi90336@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Debit Card,,2025-02-12 13:07:00,2025-02-12 13:07:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_7e51f143-86af-452f-b91e-d0e05ecd668d,cus_0ca46ec6-1c20-483f-b592-22c78c3d4190,LE.HUONG26142@GMAIL.COM,subscription_payment_new,1,4.99,0.0,USD,Succeeded,Credit Card,,2025-02-12 13:40:00,2025-02-12 13:40:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_b7fab3f5-367a-4c4c-a90b-117ebef0c4c7,cus_5cdf465d-3406-4056-96db-e6a8d589a81a,do.phuc82762_at_gmail.com,subscription_payment_new,12,14.99,0.3,USD,Succeeded,Apple Pay,,2025-02-12 15:44:00,2025-02-12 15:44:00,,,"Payment for Premium Annual (annual, 30% discount) (subscription_payment_new)"
txn_b2e20ab3-e573-4bf3-8d6c-ded6a3c88145,cus_fd7b74de-f8fe-44b3-8b98-b8cdfb51cd89,khoa_le52078@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-02-12 16:44:00,2025-02-12 16:44:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_4ff2680f-e12f-460e-ba7d-f8e1d2cd03e5,cus_1c8db605-a182-41f5-93e5-d5acf11ef567,ho.anh67836@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Credit Card,,2025-02-12 18:54:00,2025-02-12 18:54:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_1b53d4f1-7f48-490c-9b70-7f33579b0f44,cus_8048ee50-567d-4341-bf08-7157e84e8455,do_khoa74628@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Credit Card,,2025-02-12 19:14:00,2025-02-12 19:14:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_66cc7996-556a-4b62-ad0b-3a6e655c500f,cus_be31a1df-e33c-4d67-b3d6-cdf9aa25effc,phuong_pham55135@gmail.com,subscription_payment_new,12,4.99,0.2,USD,Succeeded,Credit Card,,2025-02-13 09:42:00,2025-02-13 09:42:00,,,"Payment for Basic Annual (annual, 20% discount) (subscription_payment_new)"
txn_4b4e891a-8c67-4206-aeb8-25657fa226e1,cus_a68d008d-2e39-49bc-8562-a67cd22ebcb0, phong_phan83372@gmail.com,subscription_payment_new,12,4.99,0.4,USD,Succeeded,Debit Card,,2025-02-13 10:36:00,2025-02-13 10:36:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_8245a249-3b4b-47b6-bffd-ad4f0e5d0b4c,cus_3d6ac330-7764-4ee0-9bec-a76fcc77e6e7,bui_phuc79523@gmail.com,subscription_payment_new,1,9.99,0.0,USD,Succeeded,Credit Card,,2025-02-13 13:02:00,2025-02-13 13:02:00,,,Payment for Standard Monthly (subscription_payment_new)
txn_058a31c3-1cb5-467b-97cc-2c403fbb11bc,cus_1b8b2ea7-8c4b-4a41-b6e2-615846cf75a3,hung.vu33003@gmail.com,subscription_payment_new,1,4.99,0.0,USD,succeeded,Credit Card,,2025-02-13 13:18:00,2025-02-13 13:18:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_1b77b9ad-18c0-4218-986d-4d5f7c42003b,cus_a1b7cf61-4ddb-424c-a29c-b85772d49c78,bui.lan42964@gmail.com,subscription_payment_new,12,4.99,0.5,USD,succeeded,Debit Card,,2025-02-13 17:59:00,2025-02-13 17:59:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_7a53b54c-758d-45da-8af0-877169785259,cus_c870e5d7-676c-4a6f-a9a5-cf2cc1856840,ho_huong40699@gmail.com,subscription_payment_new,1,4.99,0.0,USD,sucCeeded,Debit Card,,2025-02-13 19:40:00,2025-02-13 19:40:00,,,Payment for Basic Monthly (subscription_payment_new)
txn_baf7d0fc-7a3e-4484-9d97-23c577936c74,cus_142311e5-e6fb-46aa-bb74-5d9542e930af,anh.nguyen52825@gmail.com,SUBSCRIPTION_PAYMENT_NEW,12,4.99,0.4,USD,Succeeded,Apple Pay,,2025-02-13 20:12:00,2025-02-13 20:12:00,,,"Payment for Basic Annual (annual, 40% discount) (subscription_payment_new)"
txn_b2d3edde-8778-42c9-94d2-cc818f93cf7c,cus_e925605b-1f34-4fac-adc3-44c52009bc6f,dang_minh91931@gmail.com,subscription_payment_new,12,14.99,0.2,USD,Failed,Credit Card,Invalid card details,2025-02-14 11:10:00,2025-02-14 11:10:00,,,Payment failed for Premium Annual (attempt 1)
txn_67e30fa1-e869-4d0e-bbdc-f6bb6fbeb030,cus_885e1279-a92a-4826-ad35-c43e5825ce4a,lan.pham76600@gmail.com,subscription_payment_new,12,4.99,0.5,USD,Succeeded,Credit Card,,2025-02-14 20:37:00,2025-02-14 20:37:00,,,"Payment for Basic Annual (annual, 50% discount) (subscription_payment_new)"
txn_f9404ee4-301f-41a2-a6bc-6cd4df38f8b9,cus_a6d48998-f7b9-4cdf-b63a-26ee58412815,nguyen.lan99865@gmail.com,subscription_payment_new,1,4.99,0.0,USD,Failed,Paypal,Processor error,2025-02-15 08:05:00,2025-02-15 08:05:00,,,Paypal payment failed for Basic Monthly
