subscription_id,transaction_id,customer_id,customer_email,plan_name,billing_cycle,status,current_period_start,current_period_end,created,canceled_at,churn_reason,valid_from,valid_to,is_current
sub_29d1f981-fde8-4311-85a2-4ca1952a5af9,txn_d9ba3d97-9ada-4a35-9c8f-ce8521fcb1c0,cus_72e2bb5f-b912-4a8b-9d3b-edff07ee4e97,tuan_bui83498@gmail.com,Basic,Monthly,Active,2025-02-02 21:40:00,2025-03-02 21:40:00,2025-02-02 21:40:00,,,2025-02-02 21:40:00,2025-02-23 21:40:00,False
sub_04c7a278-4171-4d4a-873b-eae3d31953a8,txn_2b295372-a150-4d1a-99c3-1c38b284cca2,cus_03a6136d-05bc-4bb2-b0ed-1afe6040334b,linh_pham15685@gmail.com,BASIC,Monthly,Active,2025-02-02 22:30:00,2025-03-02 22:30:00,2025-02-02 22:30:00,,,2025-02-02 22:30:00,2025-02-22 22:30:00,False
sub_2866ecbe-b112-4736-b25d-6365c1a15f0a,txn_fd37c124-9947-4fc2-a382-60a28e68d8b8,cus_28356f36-db22-423a-8817-5460a5341f8c,lan_tran19326@gmail.com,Standard,Monthly,Active,2025-02-02 22:34:00,2025-03-02 22:34:00,2025-02-02 22:34:00,,,2025-02-02 22:34:00,2025-02-10 22:34:00,False
sub_f92481e6-e30c-413d-b150-1c726605fa2a,,cus_71205591-74af-4f83-97d8-4ac16d77d725,duc.do34077@gmail.com,Basic,Monthly,Canceled,2025-01-31 16:00:00,2025-02-28 16:00:00,2025-02-03 16:00:00,2025-02-03 16:00:00,Too expensive,2025-02-03 16:00:00,,True
sub_0987c7ef-1441-4571-9fff-0b91ba1b6369,txn_519c22b5-d3b2-469f-abe9-0906497dc117,cus_23f45e02-05ea-4702-9887-594a5c696a3d,tuan_nguyen72790@gmail.com,Standard,Monthly,Active,2025-02-03 17:49:00,2025-03-03 17:49:00,2025-02-03 17:49:00,,,2025-02-03 17:49:00,2025-03-03 17:49:00,False
sub_d67ac8ff-a2c6-447f-92a6-552690e61418,txn_d3dcd8ea-3250-4ead-adc3-56930a520e9e,cus_50fa13b8-31ad-4ca1-912c-6ef998721ce8,thao_do72661@gmail.com,Basic,Monthly,ACTIVE,2025-02-03 18:16:00,2025-03-03 18:16:00,2025-02-03 18:16:00,,,2025-02-03 18:16:00,2025-03-03 18:16:00,False
sub_9a8189d8-9615-4189-a4fb-59e6296ce6e8,txn_e17e7803-a3ec-46ef-8642-1f6d2d955eb0,cus_de5517ca-ea02-4ab0-ac36-ea06eca88c7b,phong_nguyen94756@gmail.com,Premium,Monthly,aCtive,2025-02-03 21:51:00,2025-03-03 21:51:00,2025-02-03 21:51:00,,,2025-02-03 21:51:00,2025-02-09 21:51:00,False
sub_1478b0ea-7968-4ef9-81ef-4f906bf7322f,txn_8e5c6d5b-d2b2-42fc-baf4-0d5d5b2bc666,cus_681e9ea7-7877-431c-aa5f-b02468c26429,linh_do23443@gmail.com,standard,Monthly,Active,2025-02-04 08:14:00,2025-03-04 08:14:00,2025-02-04 08:14:00,,,2025-02-04 08:14:00,2025-02-24 08:14:00,False
sub_c3d79918-de2f-4043-9880-34038abf05bb,txn_3eff90e3-d030-4dde-a71b-973b253a5fa6,cus_044921f8-7093-499a-9afd-033df15fb692,anh_nguyen50282@gmail.com,Premium, Annual ,Active,2025-02-04 10:25:00,2026-02-04 10:25:00,2025-02-04 10:25:00,,,2025-02-04 10:25:00,2025-04-23 10:25:00,False
sub_d39c1b8d-90c1-49ec-88a4-6d480c10d1f3,txn_62099464-327c-4bb2-a596-eb0bcce422e2,cus_ac3cb695-01f7-46d0-9b14-61a281801393,dang.quan97697@gmail.com,Standard,Monthly,Active,2025-02-04 11:16:00,2025-03-04 11:16:00,2025-02-04 11:16:00,,,2025-02-04 11:16:00,2025-02-23 11:16:00,False
sub_05580547-e8f8-4f67-a57c-2590b0391907,,cus_4247c9f4-6ce0-41c6-ae6b-7e020e237a75,vu.tuan83602@gmail.com,Ultimate,Monthly,Canceled,2025-01-31 13:40:00,2025-02-28 13:40:00,2025-02-04 13:40:00,2025-02-04 13:40:00,Bad support,2025-02-04 13:40:00,,True
sub_57d7b9d7-7cde-4ff0-949b-4529db0e2cdd,,cus_1562b042-c5ef-4f7a-b61a-7b1f198540ae,phan_quan58128@gmail.com,Basic,Monthly,Canceled,2025-01-27 16:18:00,2025-02-27 16:18:00,2025-02-04 16:18:00,2025-02-04 16:18:00,Found alternative,2025-02-04 16:18:00,,True
sub_d9bcb1f8-4e25-46b7-91bb-9e41567b4f89,txn_918888d6-dfb7-45be-b946-b4b21d75f3fb,cus_639935e8-f42f-4399-9642-a54ddca7b201, hung.tran44281@gmail.com,Basic,Monthly,Active,2025-02-04 16:25:00,2025-03-04 16:25:00,2025-02-04 16:25:00,,,2025-02-04 16:25:00,2025-02-16 16:25:00,False
sub_b8b195b2-bf0a-40a3-a8ef-b4a701b11383,txn_45ba8e2c-c06e-48ca-b1cc-c7d0c7d782c6,cus_bad243c4-a920-4ffb-a873-94a926508cef,bui_ngan81778@gmail.com,Basic,Monthly,Active,2025-02-04 16:27:00,2025-03-04 16:27:00,2025-02-04 16:27:00,,,2025-02-04 16:27:00,2025-02-14 16:27:00,False
sub_1624bf2a-2c25-448a-b9c3-d6d4d30467cf,txn_977afe61-62a9-4835-b322-8f6200515d5f,cus_1a738e0d-b9bd-40e0-b5eb-3decdea77525,ho_nhi33206@gmail.com,Basic,Annual,active,2025-02-04 22:21:00,2026-02-04 22:21:00,2025-02-04 22:21:00,,,2025-02-04 22:21:00,2025-04-17 22:21:00,False
sub_87ef0232-267d-4e25-bfad-1d8194c8674a,txn_e5c34e7c-9a18-430d-85b0-bd1f371679bc,cus_a6d48998-f7b9-4cdf-b63a-26ee58412815,nguyen.lan99865@gmail.com,Basic,Monthly,Active,2025-02-05 08:05:00,2025-03-05 08:05:00,2025-02-05 08:05:00,,,2025-02-05 08:05:00,2025-02-16 08:05:00,False
sub_2f42dd6c-78fb-46d6-87c3-cab3e5ad2e47,txn_5b4b0443-8708-4c70-a9f4-aad1384513f6,cus_7e2d08c2-a39a-4041-979f-14c4b381d072,nguyen.huy51267@gmail.com,Premium,Monthly,Active,2025-02-05 10:19:00,2025-03-05 10:19:00,2025-02-05 10:19:00,,,2025-02-05 10:19:00,2025-02-14 10:19:00,False
sub_0169f013-bd47-44c1-a0af-9d31db1ffffb,txn_c8391a6c-08f0-428d-b7ef-b4d71be78576,cus_ffbb1d32-0a84-4983-bee3-102a72817c86,quan_phan33684@gmail.com,Premium,Monthly,Active,2025-02-05 12:00:00,2025-03-05 12:00:00,2025-02-05 12:00:00,,,2025-02-05 12:00:00,2025-02-11 12:00:00,False
sub_f688a159-caec-4bd1-9528-8ded539ed9c9,txn_3131cb3b-3131-45f1-8392-88d40f02a181,cus_22f5cdd4-b011-48b8-bb02-db65b4568f69,huong.phan30078@gmail.com,Basic,Monthly,Active,2025-02-05 20:39:00,2025-03-05 20:39:00,2025-02-05 20:39:00,,,2025-02-05 20:39:00,2025-02-12 20:39:00,False
sub_1bb7caa9-4f3c-488a-b1e0-b3e3b54b73d5,txn_9fd9d2e6-184d-4fd1-a6f2-3f36ad196b6a,cus_d9c91378-404e-4d57-b2e5-4c2b751c07de,vy.bui25535@gmail.com,Basic,Monthly,Active,2025-02-05 22:24:00,2025-03-05 22:24:00,2025-02-05 22:24:00,,,2025-02-05 22:24:00,2025-03-05 22:24:00,False
sub_eea1397f-abf6-4381-8c8c-6b54fcbc5e7b,,cus_48d6b7ce-4305-4b45-b86a-486011edf9b0, huy.bui59332@gmail.com,Standard,Monthly,Canceled,2025-01-16 09:44:00,2025-02-16 09:44:00,2025-02-06 09:44:00,2025-02-06 09:44:00,Not using it,2025-02-06 09:44:00,,True
sub_ce45bf99-92f3-4470-9b81-39f02cf946bf,txn_b9163f29-b400-49eb-a274-df860ebef07e,cus_6f237f02-9547-4f68-a324-fd4b8d7df7b0,vy.pham61408@gmail.com,Basic,Monthly,Active,2025-02-06 11:06:00,2025-03-06 11:06:00,2025-02-06 11:06:00,,,2025-02-06 11:06:00,2025-03-06 11:06:00,False
sub_1894ee5a-abe5-4c8f-9084-585082f02fc7,txn_22cce474-1553-4f8e-a2b6-fa64c002e281,cus_3566217a-8c4b-497d-ae22-16ec903e0435,hung_vu86250@gmail.com ,Basic,Monthly,Active,2025-02-06 11:33:00,2025-03-06 11:33:00,2025-02-06 11:33:00,,,2025-02-06 11:33:00,2025-03-06 11:33:00,False
sub_ddc4c4f5-e6f4-43bb-ad84-0f66186c4153,txn_c2951354-ac5f-4835-ba64-01e46f5f8fbf,cus_60dfdc99-5136-4df4-a201-2b1826a8be94,tuan_le38257@gmail.com,Basic,Annual,Active,2025-02-06 12:21:00,2026-02-06 12:21:00,2025-02-06 12:21:00,,,2025-02-06 12:21:00,2025-05-01 12:21:00,False
sub_7a586f39-294a-4309-9499-9c17d53d1b13,,cus_62181744-d5dd-4870-b70c-8b8bb2a0ddbf,pham.vy60767@gmail.com,Basic,Annual,Canceled,2025-01-23 13:13:00,2026-01-23 13:13:00,2025-02-06 13:13:00,2025-02-06 13:13:00,Found alternative,2025-02-06 13:13:00,,True
sub_0420c8f9-50fd-426b-a5fb-53e420e23c0f,txn_c0e944db-fdc9-4548-b303-e73f663d1b38,cus_c7ea2d71-ea63-41d4-8b4c-e42882a89f45,bui_phong69111@gmail.com,Basic,Annual,Active,2025-02-06 19:19:00,2026-02-06 19:19:00,2025-02-06 19:19:00,,,2025-02-06 19:19:00,2025-02-21 19:19:00,False
sub_2193376e-115f-4eac-9ce9-fb53c7f5a2d5,,cus_33e40a68-f9a8-49b3-83c9-d1f95050cc6f,phan.anh57951_at_gmail.com,Ultimate,Monthly,Canceled,2025-02-01 19:54:00,2025-03-01 19:54:00,2025-02-06 19:54:00,2025-02-06 19:54:00,Too expensive,2025-02-06 19:54:00,,True
sub_d82668bb-ba93-4a22-a99c-123a2683997d,txn_996a63ae-9ddb-42c6-a73a-5f1410309b7e,cus_01014b54-af5f-4809-9091-37191d5379a5,quynh.pham82903@gmail.com,Basic,Monthly,Active,2025-02-07 09:56:00,2025-03-07 09:56:00,2025-02-07 09:56:00,,,2025-02-07 09:56:00,2025-02-14 09:56:00,False
sub_1b63defd-509c-46e3-9c6e-7020cc79aa49,txn_7df25b18-7eeb-416b-993e-69ab60e0d972,cus_5b0ae8f8-7852-4b78-b71b-098442b1e4f2,pham_phong68888@gmail.com,Basic, Annual ,Active,2025-02-07 11:38:00,2026-02-07 11:38:00,2025-02-07 11:38:00,,,2025-02-07 11:38:00,2025-03-24 11:38:00,False
sub_a9f71dd7-e902-48cc-9579-728d3867db0e,txn_e16f4e39-cbdd-47e0-af37-14b7e1282af7,cus_cb6bea0f-d99c-4171-91d2-480488541f50,phuc_dang99966@gmail.com,Basic,Monthly,Active,2025-02-07 12:01:00,2025-03-07 12:01:00,2025-02-07 12:01:00,,,2025-02-07 12:01:00,2025-02-14 12:01:00,False
sub_61553855-e6be-4dde-b951-a919ec9efbcb,,cus_e1632c5c-5e35-40d9-97d9-a81a7162e2c1,tran_ngan40916@gmail.com,Ultimate,Monthly,CANCELED,2025-01-26 12:10:00,2025-02-26 12:10:00,2025-02-07 12:10:00,2025-02-07 12:10:00,Too expensive,2025-02-07 12:10:00,,True
sub_02f398fc-8497-4165-9eed-edd8d6308a60,txn_68570e73-f211-491e-ac5b-132977f47ecc,cus_b123d1f7-416c-4ec5-b3cb-b1f7b966ed00,nhi.phan14384@gmail.com,Standard,Annual,Active,2025-02-07 12:10:00,2026-02-07 12:10:00,2025-02-07 12:10:00,,,2025-02-07 12:10:00,2025-04-23 12:10:00,False
sub_317e52d1-9114-4595-837a-675dea427c18,txn_f102aa63-f6b6-4d3b-b59b-28f124bb1df4,cus_50c5284c-07e9-4e81-92c2-4cfcd3f62174,pham.tuan94943@gmail.com,Basic,MONTHLY,aCtive,2025-02-07 13:47:00,2025-03-07 13:47:00,2025-02-07 13:47:00,,,2025-02-07 13:47:00,2025-02-21 13:47:00,False
sub_72c73fb5-c39d-4f86-a0a3-f4f62d598622,,cus_4059c0d6-6818-41e3-9c12-4518291958f0,tran_lan24636@gmail.com,Basic,Monthly,CANCELED,2025-02-01 14:50:00,2025-03-01 14:50:00,2025-02-07 14:50:00,2025-02-07 14:50:00,Not using it,2025-02-07 14:50:00,,True
sub_52f6ae86-4ce9-4097-a99f-a72b17279f47,txn_4b150906-8987-4bc7-8ad6-ca698024e70c,cus_bb369aba-0765-42bf-b27e-77417252ace0,pham.hung62990@gmail.com,Basic,Annual,aCtive,2025-02-07 15:51:00,2026-02-07 15:51:00,2025-02-07 15:51:00,,,2025-02-07 15:51:00,2025-04-09 15:51:00,False
sub_4ac49191-95eb-4d1b-bfdc-39f576da8edf,txn_a498ddc5-8dc1-4181-92c4-d4df5b8334a4,cus_21e97bbf-38dc-40ad-970f-770bf5de1303,nguyen.quan13526@gmail.com,Standard,Monthly,Active,2025-02-07 16:00:00,2025-03-07 16:00:00,2025-02-07 16:00:00,,,2025-02-07 16:00:00,2025-03-07 16:00:00,False
sub_5f8d26e4-0f31-4d1e-88a7-7387a6787142,txn_8d9b3a41-acb6-40cf-ae38-7e687b455b36,cus_5fb541da-0329-4e81-adc9-6553fa3fc099,tran_phong25643@gmail.com,Basic,Monthly,Active,2025-02-07 16:16:00,2025-03-07 16:16:00,2025-02-07 16:16:00,,,2025-02-07 16:16:00,2025-02-12 16:16:00,False
sub_747ea0ab-46c3-42ce-99e3-d1005057b3e4,,cus_3406a57e-9d5c-48a5-92ab-601eb1c7f5ad,pham.phuong81258@gmail.com,Basic,Monthly,Canceled,2025-02-01 15:08:00,2025-03-01 15:08:00,2025-02-08 15:08:00,2025-02-08 15:08:00,Found alternative,2025-02-08 15:08:00,,True
sub_d7294902-4548-4f05-ae9b-1408e4b59348,txn_8a68814e-ec32-45e6-8800-53666955173a,cus_f5036819-2129-47da-99ad-a5137a5b95ec,tuan_le23152@gmail.com,Standard,Annual,Active,2025-02-08 17:01:00,2026-02-08 17:01:00,2025-02-08 17:01:00,,,2025-02-08 17:01:00,2025-04-04 17:01:00,False
sub_e8026057-024f-4633-a459-0369c31aefc7,txn_1d486d9e-317f-458b-b18c-343b25629ad0,cus_0362f7dd-7b5b-4901-9d56-f658f017d414,do.phong82462@gmail.com,Standard,Monthly,Active,2025-02-08 18:39:00,2025-03-08 18:39:00,2025-02-08 18:39:00,,,2025-02-08 18:39:00,2025-02-24 18:39:00,False
sub_7d875400-e362-4ad6-a018-a7c70c9fa984,txn_0996280e-eddf-4882-9f51-431c28267a1a,cus_0b50b685-bfc0-4aed-b509-a4e7b475edc8,PHAM_NAM61136@GMAIL.COM,Basic,Annual,ACTIVE,2025-02-08 22:43:00,2026-02-08 22:43:00,2025-02-08 22:43:00,,,2025-02-08 22:43:00,,True
sub_53761b1c-2745-4973-8538-79f5f495381d,txn_bae90574-7860-47b3-aa88-0601a34e0f2d,cus_3374021a-f27c-4502-8dc4-b0d6e2597ea2, khoa.ho53620@gmail.com,Basic,Monthly,Active,2025-02-09 11:57:00,2025-03-09 11:57:00,2025-02-09 11:57:00,,,2025-02-09 11:57:00,2025-03-09 11:57:00,False
sub_bf483ed7-bfc9-4c57-96dd-2fe0be773c31,,cus_332c1f56-2cb1-4236-b309-9ac16aff4774,vu_dung45771@gmail.com,Basic,Monthly,Canceled,2025-01-15 12:08:00,2025-02-15 12:08:00,2025-02-09 12:08:00,2025-02-09 12:08:00,Found alternative,2025-02-09 12:08:00,,True
sub_911e0971-d8c7-4a7b-be96-ef36805837a3,txn_fd7951f7-2267-4b99-856f-1bf14d7fe27b,cus_d15b2a1d-3a35-48e3-b627-cf7abd46c173,hung.dang67350@gmail.com,standard,Annual,active,2025-02-09 13:18:00,2026-02-09 13:18:00,2025-02-09 13:18:00,,,2025-02-09 13:18:00,2025-02-14 13:18:00,False
sub_0a075980-408f-4928-9e05-afe40b8e97fc,,cus_0752a428-daf2-4a39-a663-f9a0508e3db1,do_quynh88332@gmail.com ,Basic,Monthly,CANCELED,2025-01-27 13:55:00,2025-02-27 13:55:00,2025-02-09 13:55:00,2025-02-09 13:55:00,Too expensive,2025-02-09 13:55:00,,True
sub_7d155e65-b1d1-43df-a931-c3cd76484961,txn_0ef4a571-1f9b-4c1c-bc77-2216ba26e4b2,cus_802284ec-c3c9-47a6-af4d-a9b8e7fec8b8,anh_nguyen16547@gmail.com,Basic,Monthly,Active,2025-02-09 14:16:00,2025-03-09 14:16:00,2025-02-09 14:16:00,,,2025-02-09 14:16:00,2025-02-20 14:16:00,False
sub_68d29b10-7109-48a0-905c-cc9f195fecf2,,cus_36add5df-403a-4aab-8295-1f269cbb4323,dang_hung60546_at_gmail.com,Basic,Monthly,CANCELED,2025-01-21 15:23:00,2025-02-21 15:23:00,2025-02-09 15:23:00,2025-02-09 15:23:00,Technical issues,2025-02-09 15:23:00,,True
sub_badc48ca-a2d9-44a4-ab79-3ddba6c27b25,txn_24fbc098-9054-4698-bf5e-66afb521559f,cus_0ad0bd8c-edb2-4eda-9a90-81fc3b649deb,ho.huong84294@gmail.com,Ultimate,Annual,Active,2025-02-09 15:23:00,2026-02-09 15:23:00,2025-02-09 15:23:00,,,2025-02-09 15:23:00,,True
sub_9a8189d8-9615-4189-a4fb-59e6296ce6e8,,cus_de5517ca-ea02-4ab0-ac36-ea06eca88c7b, phong_nguyen94756@gmail.com,Premium,Monthly,Canceled,2025-02-03 21:51:00,2025-03-03 21:51:00,2025-02-09 21:51:00,2025-02-09 21:51:00,Found alternative,2025-02-09 21:51:00,,True
sub_068481f0-0227-4d94-9061-a968b7fa5593,txn_fd706dd7-0aa1-46c0-ab23-5cde4dc2ae61,cus_b94f2117-73d0-4bed-a389-640b3cb738b6,nhi.le59082@gmail.com,Standard,Annual,Active,2025-02-10 09:07:00,2026-02-10 09:07:00,2025-02-10 09:07:00,,,2025-02-10 09:07:00,,True
sub_a710062d-ab63-4a00-9a6e-94b02f416b22,txn_0e9d0ef9-100c-4e5a-acbc-1ebaeab698ba,cus_a5d311d1-e586-4c21-8941-34a0183b053b,dang_anh99516@gmail.com,null,Annual,Active,2025-02-10 09:39:00,2026-02-10 09:39:00,2025-02-10 09:39:00,,,2025-02-10 09:39:00,,True
sub_6f7e4e09-8ccc-4219-80dd-ded4d28c804a,txn_a1bdf7c9-f6f7-4157-baec-24ca15a9f39f,cus_5c108f88-3c04-40f4-ac35-8171d9fc3ef7,nguyen_dung70275@gmail.com,Basic,Annual,ACTIVE,2025-02-10 11:56:00,2026-02-10 11:56:00,2025-02-10 11:56:00,,,2025-02-10 11:56:00,2025-05-10 11:56:00,False
sub_644ce9ed-36e5-4b77-ab1e-b515fe479739,txn_71283bed-837f-4100-abd1-a96e3331be84,cus_74ffae27-c8a3-476a-a1fc-c5eecc7de18c,bui_huy35242@gmail.com,Standard,Annual,Active,2025-02-10 15:27:00,2026-02-10 15:27:00,2025-02-10 15:27:00,,,2025-02-10 15:27:00,2025-02-22 15:27:00,False
sub_6b32bc28-8aaa-407e-b4e8-9d2a38664f28,txn_8681c208-d372-4b84-b6e0-e1863853056c,cus_09d5f5c3-764c-4488-9e6b-588dc4824d65,vu.phuong39986@gmail.com,Basic,Monthly,Active,2025-02-10 15:40:00,2025-03-10 15:40:00,2025-02-10 15:40:00,,,2025-02-10 15:40:00,2025-03-10 15:40:00,False
sub_ad229b5c-c536-4319-b3a2-c5a1acca6b47,txn_254c6b63-8bd6-4a5f-85cb-ade3436ff03d,cus_b744c05f-e7f9-4a3b-82ce-609aae389877,ngan_ho30393@gmail.com,Basic,Monthly,Active,2025-02-10 18:44:00,2025-03-10 18:44:00,2025-02-10 18:44:00,,,2025-02-10 18:44:00,2025-02-17 18:44:00,False
sub_2866ecbe-b112-4736-b25d-6365c1a15f0a,,cus_28356f36-db22-423a-8817-5460a5341f8c,lan_tran19326@gmail.com,Standard,Monthly,Canceled,2025-02-02 22:34:00,2025-03-02 22:34:00,2025-02-10 22:34:00,2025-02-10 22:34:00,Found alternative,2025-02-10 22:34:00,,True
sub_0169f013-bd47-44c1-a0af-9d31db1ffffb,,cus_ffbb1d32-0a84-4983-bee3-102a72817c86, quan_phan33684@gmail.com,Premium,Monthly,Canceled,2025-02-05 12:00:00,2025-03-05 12:00:00,2025-02-11 12:00:00,2025-02-11 12:00:00,Not using it,2025-02-11 12:00:00,,True
sub_d5907808-27ac-417f-940d-77bb990442b3,,cus_9f61c2bb-f990-4479-b1c6-964b2297a6aa,phuong_vu56671@gmail.com,Premium,Monthly,Canceled,2025-01-18 13:26:00,2025-02-18 13:26:00,2025-02-11 13:26:00,2025-02-11 13:26:00,Others,2025-02-11 13:26:00,,True
sub_d11748bd-7ea4-4c3b-8d99-d266631355fe,txn_bb2338cf-b315-4e72-ab59-2e898bc9d90d,cus_aaa7df02-a6a8-4527-87bb-71dbc9744aab,tran_duc33576@gmail.com,Basic,Monthly,Active,2025-02-11 14:43:00,2025-03-11 14:43:00,2025-02-11 14:43:00,,,2025-02-11 14:43:00,2025-03-11 14:43:00,False
sub_29202d0b-3716-4c6b-9665-3d0262fd408b,txn_e8a0d79a-d84d-4606-8705-fee238be8dea,cus_caeb6d9a-1c1e-40ff-89bd-e92ec3e490b2,khoa.pham41360@gmail.com,Standard,Monthly,Active,2025-02-11 19:14:00,2025-03-11 19:14:00,2025-02-11 19:14:00,,,2025-02-11 19:14:00,2025-02-26 19:14:00,False
sub_34420ec1-d747-4ba2-a6da-b3e7db3dc3dc,txn_6646fbab-07dd-40ef-ad67-22701d478428,cus_0cc2e79f-3783-4852-9068-a1dd85f4bf58,vu_nhi12365_at_gmail.com,Basic,Annual,Active,2025-02-12 09:02:00,2026-02-12 09:02:00,2025-02-12 09:02:00,,,2025-02-12 09:02:00,2025-03-17 09:02:00,False
sub_703a821b-d924-4335-97e1-dd7899a552f0,txn_94b46060-7e37-41d6-90ea-68f8b331faea,cus_1acfc390-2b35-4c09-a0cb-e39c60e9ad58,do_phong39096@gmail.com,Basic,Annual,Active,2025-02-12 09:42:00,2026-02-12 09:42:00,2025-02-12 09:42:00,,,2025-02-12 09:42:00,,True
sub_26551b22-1dee-40db-a5ab-18679da272f2,txn_7c672d98-514d-40a8-b557-ef06fbcc9434,cus_ec3e6e5d-482a-4337-9794-9e32c01bf783,dang_nhi90336@gmail.com,Basic,Monthly,Active,2025-02-12 13:07:00,2025-03-12 13:07:00,2025-02-12 13:07:00,,,2025-02-12 13:07:00,2025-02-23 13:07:00,False
sub_daac248d-0973-4365-8216-da26ba2b1e5c,txn_7e51f143-86af-452f-b91e-d0e05ecd668d,cus_0ca46ec6-1c20-483f-b592-22c78c3d4190,le.huong26142@gmail.com,Basic,Monthly,Active,2025-02-12 13:40:00,2025-03-12 13:40:00,2025-02-12 13:40:00,,,2025-02-12 13:40:00,2025-02-23 13:40:00,False
sub_9ec9cc4e-62ea-477b-b987-3e7792879db8,txn_b7fab3f5-367a-4c4c-a90b-117ebef0c4c7,cus_5cdf465d-3406-4056-96db-e6a8d589a81a,do.phuc82762@gmail.com,Premium,Annual,Active,2025-02-12 15:44:00,2026-02-12 15:44:00,2025-02-12 15:44:00,,,2025-02-12 15:44:00,2025-04-10 15:44:00,False
sub_5d9358b2-671b-4fbe-99f8-303ed581141c,,cus_7d7a5ad9-ffee-4315-a91b-a2e307f98a64, phong.pham99423@gmail.com,Basic,Monthly,Canceled,2025-01-25 15:51:00,2025-02-25 15:51:00,2025-02-12 15:51:00,2025-02-12 15:51:00,Found alternative,2025-02-12 15:51:00,,True
sub_5f8d26e4-0f31-4d1e-88a7-7387a6787142,,cus_5fb541da-0329-4e81-adc9-6553fa3fc099,tran_phong25643@gmail.com,Basic,Monthly,Canceled,2025-02-07 16:16:00,2025-03-07 16:16:00,2025-02-12 16:16:00,2025-02-12 16:16:00,Too expensive,2025-02-12 16:16:00,,True
sub_4f2a1b50-1a5b-4c42-a094-52d76f75065e,txn_b2e20ab3-e573-4bf3-8d6c-ded6a3c88145,cus_fd7b74de-f8fe-44b3-8b98-b8cdfb51cd89,khoa_le52078@gmail.com,Standard,Monthly,Active,2025-02-12 16:44:00,2025-03-12 16:44:00,2025-02-12 16:44:00,,,2025-02-12 16:44:00,2025-02-18 16:44:00,False
sub_3ca27ab0-3106-4f5b-a2a8-92ffa93c2484,txn_4ff2680f-e12f-460e-ba7d-f8e1d2cd03e5,cus_1c8db605-a182-41f5-93e5-d5acf11ef567,ho.anh67836@gmail.com,basic,Annual,Active,2025-02-12 18:54:00,2026-02-12 18:54:00,2025-02-12 18:54:00,,,2025-02-12 18:54:00,2025-03-08 18:54:00,False
sub_72c01669-418e-46be-af4b-3480aff3a0b1,txn_1b53d4f1-7f48-490c-9b70-7f33579b0f44,cus_8048ee50-567d-4341-bf08-7157e84e8455,do_khoa74628_at_gmail.com,Basic,Annual,active,2025-02-12 19:14:00,2026-02-12 19:14:00,2025-02-12 19:14:00,,,2025-02-12 19:14:00,2025-02-28 19:14:00,False
sub_f688a159-caec-4bd1-9528-8ded539ed9c9,,cus_22f5cdd4-b011-48b8-bb02-db65b4568f69,huong.phan30078@gmail.com,BASIC,Monthly,Canceled,2025-02-05 20:39:00,2025-03-05 20:39:00,2025-02-12 20:39:00,2025-02-12 20:39:00,Others,2025-02-12 20:39:00,,True
sub_e549ba30-bda9-4948-a2c7-3ff4cdb926f0,txn_66cc7996-556a-4b62-ad0b-3a6e655c500f,cus_be31a1df-e33c-4d67-b3d6-cdf9aa25effc,phuong_pham55135@gmail.com,Basic, Annual ,Active,2025-02-13 09:42:00,2026-02-13 09:42:00,2025-02-13 09:42:00,,,2025-02-13 09:42:00,2025-04-09 09:42:00,False
sub_ad769707-94c4-4034-9765-2ef4ead019ce,txn_4b4e891a-8c67-4206-aeb8-25657fa226e1,cus_a68d008d-2e39-49bc-8562-a67cd22ebcb0,phong_phan83372@gmail.com, Basic ,Annual,Active,2025-02-13 10:36:00,2026-02-13 10:36:00,2025-02-13 10:36:00,,,2025-02-13 10:36:00,,True
sub_6f67776f-ac82-4950-8217-e6ed5bbea612,txn_8245a249-3b4b-47b6-bffd-ad4f0e5d0b4c,cus_3d6ac330-7764-4ee0-9bec-a76fcc77e6e7,bui_phuc79523_at_gmail.com,Standard,Monthly,aCtive,2025-02-13 13:02:00,2025-03-13 13:02:00,2025-02-13 13:02:00,,,2025-02-13 13:02:00,2025-03-13 13:02:00,False
sub_ea847fcc-21c5-4c21-a95d-2ca4723f9f5d,txn_058a31c3-1cb5-467b-97cc-2c403fbb11bc,cus_1b8b2ea7-8c4b-4a41-b6e2-615846cf75a3,hung.vu33003@gmail.com,Basic,Monthly,Active,2025-02-13 13:18:00,2025-03-13 13:18:00,2025-02-13 13:18:00,,,2025-02-13 13:18:00,2025-03-13 13:18:00,False
sub_4f77e7a4-ce3f-4e8b-9d54-7ce6de236a13,txn_1b77b9ad-18c0-4218-986d-4d5f7c42003b,cus_a1b7cf61-4ddb-424c-a29c-b85772d49c78,bui.lan42964@gmail.com,Basic,null,Active,2025-02-13 17:59:00,2026-02-13 17:59:00,2025-02-13 17:59:00,,,2025-02-13 17:59:00,2025-03-31 17:59:00,False
sub_f542ad0d-8db7-4797-a039-b6d893dcb88e,txn_7a53b54c-758d-45da-8af0-877169785259,cus_c870e5d7-676c-4a6f-a9a5-cf2cc1856840,ho_huong40699@gmail.com,Basic,Monthly,Active,2025-02-13 19:40:00,2025-03-13 19:40:00,2025-02-13 19:40:00,,,2025-02-13 19:40:00,2025-02-28 19:40:00,False
