ticket_id,requester_email,requester_name,ticket_type,subject,description,priority,status,channel,created_at,first_response_at,solved_at,updated_at,first_reply_time,full_resolution_time,satisfaction_rating
ticket_7506a8fb-d289-472b-853f-148e88c99fa8,bui_linh60787@gmail.com,Linh Bùi,Billing & Payment Issues,Double charge this cycle,I got charged $9.99 but still see free tier limits. Please fix and refund.,High,Solved,social_media,2025-04-01 17:34:40,2025-04-01 19:20:16,2025-04-02 05:13:16,2025-04-02 05:13:16,1.21,11.46,4.0
ticket_85263c25-49f6-4f44-9b3e-0370b9820173,quynh_pham68643@gmail.com,Quỳnh Phạm,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,High,Closed,social_media,2025-04-02 14:51:32,2025-04-03 05:06:08,2025-04-03 08:30:08,2025-04-03 08:30:08,14.01,16.96,3.0
ticket_9e7fa277-d19e-43c7-a924-34c79c6bf56b,pham.phuc31535@gmail.com,Phúc Phạm,Billing & Payment Issues,Double charge this cycle,Money was taken but subscription status not updated. Order ID attached.,Normal,Solved,Web,2025-04-03 16:10:03,2025-04-03 20:47:51,2025-04-04 03:29:39,2025-04-04 03:29:39,4.43,10.46,2.0
ticket_f5681e98-fb22-4fc7-8623-17a810644571,huy.nguyen94712@gmail.com,Huy Nguyễn,Login & Authentication,Account locked after failed attempts,2FA code keeps saying invalid though it's correct.,Urgent,Closed,Email,2025-04-03 17:30:37,2025-04-03 22:45:41,2025-04-03 23:40:49,2025-04-03 23:40:49,4.3,5.37,3.0
ticket_13094dfe-7df8-4da7-aefc-1dbfe5a8e946,nguyen.quynh15573@gmail.com,Quỳnh Nguyễn,Integration Errors,Strava import error,Apple Health data not syncing after granting permission.,Urgent,Closed,social_media,2025-04-04 00:05:43,2025-04-06 08:36:31,2025-04-07 00:25:55,2025-04-07 00:25:55,55.78,71.87,3.0
ticket_0dd18612-dfa1-429d-aebc-9ff66f331313,phong_nguyen72093@gmail.com,Phong Nguyễn,Feedback / Complaint,Missing dark mode,Updates lately made content less helpful than before.,Normal,Solved,social_media,2025-04-04 14:47:11,2025-04-04 17:10:23,2025-04-05 02:24:47,2025-04-05 02:24:47,2.22,11.06,
ticket_1d24a2b5-d229-4f64-9a64-c82707a93b74,VY.PHAM61210@GMAIL.COM,Vy Phạm,Billing & Payment Issues,Request refund for last month,Saw double charge on statement this month.,Urgent,Solved,social_media,2025-04-04 16:42:24,2025-04-05 02:17:12,2025-04-05 03:36:36,2025-04-05 03:36:36,8.88,10.37,3.0
ticket_e40e3923-26c8-4f17-8699-fc80724fb2eb, ho_lan32795@gmail.com,Lan Hồ,Feedback / Complaint,Content quality dropped recently,"Ads appear too frequently in free plan, very annoying.",Urgent,New,Email,2025-04-05 08:02:26,,,2025-04-06 18:02:26,,,
ticket_b8b74121-a611-4776-a103-a4f649a44088,anh_vu70243@gmail.com,Anh Vũ,Feature Usage Help,Guide to create custom plan,Please tell me how to turn on daily push notifications.,Normal,Closed,Web,2025-04-05 11:26:06,2025-04-05 16:30:42,2025-04-06 01:01:18,2025-04-06 01:01:18,4.31,12.67,4.0
ticket_fb3702c0-149c-40ba-986a-5b7b658b0649,phan.anh23955@gmail.com,Anh Phan,Billing & Payment Issues,Payment failed but money deducted,Money was taken but subscription status not updated. Order ID attached.,High,Solved,Web,2025-04-05 16:52:33,2025-04-06 02:16:21,2025-04-06 02:40:21,2025-04-06 02:40:21,8.68,9.28,
ticket_8ff53770-2b5f-44f0-bb2a-5df4761059f5,huong.vu11428@gmail.com,Hương Vũ,Feature Usage Help,Guide to create custom plan,I can't find where my streak or progress is displayed.,Urgent,Closed,Web,2025-04-06 11:04:00,2025-04-06 22:09:00,2025-04-07 02:12:12,2025-04-07 02:12:12,10.15,14.87,3.0
ticket_e4ea0cc1-eaad-40f9-876c-d737e3f6362d,dang.quan73015@gmail.com,Quân Đặng,Integration Errors,Strava import error,Strava activities not showing up in the app.,High,Solved,Chat,2025-04-06 22:44:54,2025-04-07 00:56:54,2025-04-09 01:12:18,2025-04-09 01:12:18,1.3,49.94,
ticket_8775b3a6-402c-47a1-99ff-03b4253d87a6,tran.anh58076@gmail.com,Anh Trần,Device / Compatibility,UI broken in tablet mode,App force closes immediately on my iPhone with iOS 19.,Low,Solved,Chat,2025-04-07 08:14:59,2025-04-07 13:21:11,2025-04-08 21:51:47,2025-04-08 21:51:47,4.17,36.98,2.0
ticket_ab0a94ef-aad4-4208-a85e-44975f4da6d2,pham.hung97240@gmail.com,Hùng Phạm,Device / Compatibility,Incompatible with Android 15,Dark mode makes text hard to read on Pixel phone.,Low,Solved,Chat,2025-04-07 11:47:30,2025-04-07 13:12:18,2025-04-08 12:29:30,2025-04-08 12:29:30,1.23,24.6,
ticket_9603d448-da42-4353-918e-6c4117e4e5df,phong_tran66820@gmail.com,Phong Trần,Feedback / Complaint,Content quality dropped recently,The interface looks old compared to other apps.,Normal,Solved,social_media,2025-04-07 14:08:25,2025-04-07 15:37:49,2025-04-08 08:44:49,2025-04-08 08:44:49,0.64,17.64,2.0
ticket_4a50b56f-d7d3-4f19-b207-7f52dfc696ea,tran_phuong15971@gmail.com,Phương Trần,Device / Compatibility,Incompatible with Android 15,App force closes immediately on my iPhone with iOS 19.,High,Closed,social_media,2025-04-08 13:49:31,2025-04-08 18:26:07,2025-04-09 06:26:31,2025-04-09 06:26:31,4.01,15.8,3.0
ticket_e736f485-e3dd-4872-b114-f81b51fdfb3a,dung_vu76004@gmail.com,Dung Vũ,Device / Compatibility,App crashes on iOS 19,Dark mode makes text hard to read on Pixel phone.,Normal,Closed,Email,2025-04-08 18:00:04,2025-04-08 22:46:55,2025-04-09 16:26:28,2025-04-09 16:26:28,3.96,21.54,
ticket_0aa83ee1-9197-4e12-a4ec-31de341d706a,le_anh85257_at_gmail.com,Anh Lê,Performance / Speed,App loads very slowly,Main screen takes 15+ seconds to load on WiFi.,Normal,Solved,social_media,2025-04-09 08:48:06,2025-04-10 16:19:18,2025-04-11 08:47:54,2025-04-11 08:47:54,30.57,47.88,2.0
ticket_c76816bb-2bbf-4dc9-ba50-3b4e7a7ce329,quynh_pham68643@gmail.com,Quỳnh Phạm,Performance / Speed,Sync takes minutes,Main screen takes 15+ seconds to load on WiFi.,Normal,Solved,social_media,2025-04-09 15:20:35,2025-04-09 20:55:35,2025-04-11 14:50:11,2025-04-11 14:50:11,4.95,46.76,3.0
ticket_6ee3ed4e-84a1-408a-95f0-64989ad475f5,duc_vu76871@gmail.com,Đức Vũ,Billing & Payment Issues,Double charge this cycle,Want to cancel and get partial refund for unused period.,Low,Solved,social_media,2025-04-09 17:54:19,2025-04-10 03:14:31,2025-04-10 05:17:19,2025-04-10 05:17:19,9.22,10.65,4.0
ticket_df2b9871-18a4-4a21-b9fd-8d0e9924f858,KHOA.DO63303@GMAIL.COM,Khoa Đỗ,Feedback / Complaint,Missing dark mode,The interface looks old compared to other apps.,High,Solved,Chat,2025-04-10 16:21:17,2025-04-10 19:24:41,2025-04-11 13:01:41,2025-04-11 13:01:41,2.49,19.94,2.0
ticket_c74d1aa5-8b10-47e2-a05b-cfcc3607daf9,nhi.tran48661@gmail.com,Nhi Trần,Integration Errors,Strava import error,Apple Health data not syncing after granting permission.,Urgent,Closed,social_media,2025-04-10 21:46:46,2025-04-11 02:15:34,2025-04-12 15:26:46,2025-04-12 15:26:46,4.33,41.15,
ticket_688bef6e-8f67-4181-9daf-64e5dc150e56,nguyen.phuong22257@gmail.com,Phương Nguyễn,Device / Compatibility,UI broken in tablet mode,Dark mode makes text hard to read on Pixel phone.,Low,Solved,social_media,2025-04-11 10:31:27,2025-04-12 02:19:51,2025-04-12 10:22:27,2025-04-12 10:22:27,15.34,23.55,4.0
ticket_aedb1e6d-9daa-4d0a-8c3b-8bccbdbcd956,tran.tuan92542@gmail.com,Tuấn Trần,Integration Errors,Apple Health not connecting,Tried connecting Google Calendar but fails with error 403.,Urgent,Solved,social_media,2025-04-11 14:08:26,2025-04-11 16:44:38,2025-04-13 02:24:38,2025-04-13 02:24:38,2.12,35.37,2.0
ticket_855dd43e-88c4-4dad-9471-5b0d3f285e83,le.vy12357@gmail.com,Vy Lê,Integration Errors,Google Calendar sync failed,Apple Health data not syncing after granting permission.,High,Closed,Email,2025-04-12 10:11:51,2025-04-12 19:38:11,2025-04-14 17:27:27,2025-04-14 17:27:27,8.92,54.71,2.0
ticket_eaf5da6e-295e-4c4a-a8ed-b78eb9acd04b,quan_tran64522@gmail.com,Quân Trần,Integration Errors,Webhook returns 500,Strava activities not showing up in the app.,Urgent,Solved,social_media,2025-04-12 15:48:57,2025-04-12 18:05:45,2025-04-13 17:13:57,2025-04-13 17:13:57,2.08,24.8,2.0
ticket_c080cf5a-1b6a-4900-8621-f050f850cd5f,phuc.tran97375@gmail.com,Phúc Trần,Feature Usage Help,Where is my progress tracker?,How do I download all my workout history as CSV?,High,Closed,Web,2025-04-12 18:48:11,2025-04-13 03:49:59,2025-04-13 07:57:35,2025-04-13 07:57:35,8.23,12.64,3.0
ticket_3250e4ee-9380-4bf5-a339-6c560e3d8a55,huy.pham76008@gmail.com,Huy Phạm,Device / Compatibility,App crashes on iOS 19,Doesn't open properly on Samsung Galaxy S23 Ultra.,Urgent,Solved,social_media,2025-04-13 09:48:39,2025-04-13 11:00:51,2025-04-13 14:42:39,2025-04-13 14:42:39,1.07,4.45,4.0
ticket_3c8ef8f6-620f-4052-8d5b-cf68992c9f41,phuong.dang20777@gmail.com,Phương Đặng,Login & Authentication,2FA code always invalid,"Account got locked, can't log in even with correct password.",High,Solved,Web,2025-04-13 17:53:37,2025-04-13 22:50:13,2025-04-13 23:59:01,2025-04-13 23:59:01,4.91,5.79,3.0
ticket_75cd3ff1-933b-4cf5-a62e-6ba891a007dc,dang.minh35495@gmail.com,Minh Đặng,Device / Compatibility,Dark mode text unreadable,Dark mode makes text hard to read on Pixel phone.,Normal,Solved,Email,2025-04-14 07:00:44,2025-04-14 12:08:02,2025-04-15 04:54:08,2025-04-15 04:54:08,4.17,21.64,2.0
ticket_8fabe65b-5651-47ef-8bfe-449afcf585b6,tran_quan92095@gmail.com,Quân Trần,Device / Compatibility,Dark mode text unreadable,Dark mode makes text hard to read on Pixel phone.,Normal,Open,Chat,2025-04-14 10:12:15,,,2025-04-15 12:12:15,,,
ticket_ed4a43fa-bc62-48e5-9b4e-10d84be2064e,ho.vy67093_at_gmail.com,Vy Hồ,Device / Compatibility,Dark mode text unreadable,Dark mode makes text hard to read on Pixel phone.,Urgent,Closed,Web,2025-04-14 12:50:34,2025-04-14 18:02:34,2025-04-15 02:48:10,2025-04-15 02:48:10,4.65,13.86,
ticket_f3bc82fd-52b2-4f54-aef6-e1e5e1f3f130,pham_phuong85060@gmail.com,Phương Phạm,Integration Errors,Google Calendar sync failed,Strava activities not showing up in the app.,Normal,Open,social_media,2025-04-14 13:10:14,,,2025-04-15 06:10:14,,,
ticket_bd36b078-fdb7-4f75-a64d-5f8e4a3b126f,thao_le37630@gmail.com,Thảo Lê,Device / Compatibility,UI broken in tablet mode,Dark mode makes text hard to read on Pixel phone.,High,Solved,Web,2025-04-14 19:25:08,2025-04-15 00:47:32,2025-04-15 21:27:08,2025-04-15 21:27:08,4.64,25.15,1.0
ticket_96a40aa8-61a2-423c-91ef-4f0b8c8fe25f,quynh_vu39057@gmail.com,Quỳnh Vũ,Device / Compatibility,Not working on Galaxy S23,Dark mode makes text hard to read on Pixel phone.,High,Closed,Email,2025-04-14 22:05:07,2025-04-15 07:02:46,2025-04-15 07:48:55,2025-04-15 07:48:55,7.99,8.78,
ticket_42a57b9d-136e-42bf-bdf9-698a24cbb94b,le_tuan73666@gmail.com,Tuấn Lê,Login & Authentication,Account locked after failed attempts,"Account got locked, can't log in even with correct password.",Normal,Closed,social_media,2025-04-15 23:26:25,2025-04-16 00:42:13,2025-04-16 04:47:13,2025-04-16 04:47:13,1.03,4.73,2.0
ticket_fa7f9401-7619-44c2-998f-71afd225f230,phan_dung18386@gmail.com,Dung Phan,Feature Usage Help,What does streak freeze mean?,I can't find where my streak or progress is displayed.,High,Closed,social_media,2025-04-16 00:35:41,2025-04-16 13:32:29,2025-04-16 15:29:53,2025-04-16 15:29:53,12.68,14.52,
ticket_4608c1a2-cbd5-45d1-bb1f-814e2310b6fc,pham.khoa49049@gmail.com,Khoa Phạm,Billing & Payment Issues,Double charge this cycle,I got charged $9.99 but still see free tier limits. Please fix and refund.,Normal,Solved,Chat,2025-04-16 08:00:55,2025-04-16 18:13:19,2025-04-16 19:40:43,2025-04-16 19:40:43,9.54,11.63,
ticket_0209250b-fa5c-4712-ae1b-fe253adee6aa,duc.do34077@gmail.com,Đức Đỗ,Device / Compatibility,Incompatible with Android 15,Dark mode makes text hard to read on Pixel phone.,Low,Pending,Email,2025-04-16 09:03:26,2025-04-16 09:33:26,,2025-04-17 12:03:26,0.5,,
ticket_db20cbf1-0304-4318-8b52-fca6b8f84c86,phuong_pham89902@gmail.com,Phương Phạm,Performance / Speed,High battery usage,Videos keep buffering even on fast internet.,Low,Solved,Web,2025-04-16 09:06:38,2025-04-16 10:25:50,2025-04-18 03:54:50,2025-04-18 03:54:50,1.12,42.37,2.0
ticket_4660d3c5-ba8f-4201-8ae1-a1a52371849f,thao_do93444@gmail.com,Thảo Đỗ,Integration Errors,Google Calendar sync failed,Apple Health data not syncing after granting permission.,Urgent,Closed,Chat,2025-04-16 14:29:22,2025-04-17 04:27:22,2025-04-18 06:14:46,2025-04-18 06:14:46,13.1,38.94,1.0
ticket_db5ee406-d479-4d1b-8103-457b11bfdb59,huong_pham96416@gmail.com,Hương Phạm,Billing & Payment Issues,Charged but still on free plan,Want to cancel and get partial refund for unused period.,Low,Solved,Email,2025-04-17 07:27:25,2025-04-17 12:54:22,2025-04-17 18:20:25,2025-04-17 18:20:25,4.72,10.85,
ticket_31c218de-b9a7-4810-ad2a-4e0d064f4ad0,quynh.ho96961@gmail.com,Quỳnh Hồ,Billing & Payment Issues,Charged but still on free plan,Money was taken but subscription status not updated. Order ID attached.,Low,Closed,Web,2025-04-18 00:58:47,2025-04-18 06:30:47,2025-04-18 08:39:35,2025-04-18 08:39:35,5.05,7.28,3.0
ticket_e55c3b95-be90-46fb-a375-ac2e70d144e8,vu.lan71907@gmail.com,Lan Vũ,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Low,Closed,Web,2025-04-18 06:45:33,2025-04-18 17:24:21,2025-04-21 04:01:45,2025-04-21 04:01:45,10.33,69.27,
ticket_d63fdd9c-4f91-4361-a032-639c5577a42c,pham_phong40244@gmail.com,Phong Phạm,Feedback / Complaint,UI feels outdated,"Ads appear too frequently in free plan, very annoying.",Urgent,Closed,social_media,2025-04-18 10:35:28,2025-04-18 13:24:40,2025-04-19 02:50:04,2025-04-19 02:50:04,2.42,15.96,2.0
ticket_861f7844-e6c7-4db8-9e22-a13d772d6d68,pham.phong40146@gmail.com,Phong Phạm,Performance / Speed,Frequent crashes on Android,App crashes every time I open a long workout session.,Urgent,Solved,social_media,2025-04-18 10:35:55,2025-04-18 14:55:55,2025-04-18 17:46:55,2025-04-18 17:46:55,4.1,6.2,4.0
ticket_ea165bd1-4791-462e-92e0-81eba0f5ae1a,lan_phan54213@gmail.com,Lan Phan,Login & Authentication,How to change email on account,Tried reset password but no email arrived in inbox or spam.,High,Solved,Web,2025-04-18 14:52:13,2025-04-18 17:26:37,2025-04-18 19:18:37,2025-04-18 19:18:37,2.54,3.99,4.0
ticket_ad984518-5aa2-4622-b579-d3fa4c792bf0, tran_quynh93795@gmail.com,Quỳnh Trần,Login & Authentication,How to change email on account,"Account got locked, can't log in even with correct password.",Low,Solved,social_media,2025-04-18 20:50:00,2025-04-19 05:11:12,2025-04-19 05:29:12,2025-04-19 05:29:12,8.12,8.62,3.0
ticket_2ff11525-ffcc-4247-8c0c-ebd0647f2bbc,le_phuc45993@gmail.com,Phúc Lê,Feature Usage Help,Where is my progress tracker?,Please tell me how to turn on daily push notifications.,High,Solved,Web,2025-04-19 09:04:10,2025-04-19 14:32:34,2025-04-19 23:05:22,2025-04-19 23:05:22,4.49,13.97,3.0
ticket_b2fd363a-2ffe-4030-9fae-cf594f2c9eb0,le.phong62391@gmail.com,Phong Lê,Device / Compatibility,UI broken in tablet mode,Dark mode makes text hard to read on Pixel phone.,High,Closed,Chat,2025-04-19 11:43:36,2025-04-19 12:27:00,2025-04-20 14:52:24,2025-04-20 14:52:24,0.64,26.68,3.0
ticket_6ec19549-543d-4489-84ed-e4a0785cb26b,phan_thao25459@gmail.com,Thảo Phan,Login & Authentication,Google/Apple login not working,Sign in with Google button does nothing on Chrome.,High,Closed,Email,2025-04-19 11:54:01,2025-04-19 13:48:34,2025-04-19 15:22:49,2025-04-19 15:22:49,1.33,2.93,
ticket_f11d7cb8-9a0d-4bcc-a765-b6c86870e949,vu.quan29774@gmail.com,Quân Vũ,Integration Errors,Strava import error,Tried connecting Google Calendar but fails with error 403.,Low,Closed,Email,2025-04-19 13:52:08,2025-04-20 04:03:26,2025-04-21 19:31:20,2025-04-21 19:31:20,14.01,53.47,3.0
ticket_5fe51dec-9ed2-4c06-8fa1-4bcabfe5a2cf,tran_dung16711_at_gmail.com,Dung Trần,Feature Usage Help,What does streak freeze mean?,Please tell me how to turn on daily push notifications.,Urgent,Closed,Web,2025-04-19 18:49:30,2025-04-21 02:10:06,2025-04-21 02:41:06,2025-04-21 02:41:06,30.81,31.31,1.0
ticket_ed4ee0b4-3d8b-4b8f-845e-ee27028e3ddf, nam_vu23318@gmail.com,Nam Vũ,Device / Compatibility,App crashes on iOS 19,Dark mode makes text hard to read on Pixel phone.,Normal,Solved,Chat,2025-04-20 12:19:16,2025-04-21 15:00:52,2025-04-22 04:28:40,2025-04-22 04:28:40,26.21,40.04,2.0
ticket_e28c04c1-a263-4627-bf52-0c1bdd72fc9f,nam.pham54773@gmail.com,Nam Phạm,Integration Errors,Strava import error,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Web,2025-04-20 14:58:36,2025-04-20 15:47:36,2025-04-21 16:27:48,2025-04-21 16:27:48,0.55,24.62,1.0
ticket_0634f573-f308-4abb-a476-fc95fd1d9329,quan.ho34377@gmail.com,Quân Hồ,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",Low,New,social_media,2025-04-20 15:19:38,2025-04-20 19:19:38,,2025-04-23 00:19:38,4.0,,
ticket_fa142dd8-016e-4606-9d84-745548699534,le.duc97029@gmail.com,Đức Lê,Device / Compatibility,App crashes on iOS 19,Doesn't open properly on Samsung Galaxy S23 Ultra.,High,Closed,social_media,2025-04-20 21:40:40,2025-04-20 22:18:52,2025-04-22 19:16:04,2025-04-22 19:16:04,0.57,45.19,2.0
ticket_1541fece-5edb-4be0-bd8e-d9520d586cd3,dang.nam77272@gmail.com ,Nam Đặng,Performance / Speed,Sync takes minutes,Videos keep buffering even on fast internet.,Normal,Solved,Chat,2025-04-21 05:00:43,2025-04-21 18:52:19,2025-04-21 21:36:43,2025-04-21 21:36:43,13.16,15.85,2.0
ticket_9968fbb9-32d7-40e4-9437-c49bb4558d74,quan.ho10459@gmail.com,Quân Hồ,Device / Compatibility,Dark mode text unreadable,App force closes immediately on my iPhone with iOS 19.,Normal,Open,social_media,2025-04-21 12:06:35,2025-04-21 20:06:35,,2025-04-23 08:06:35,8.0,,
ticket_f301a59a-f6d6-437c-b146-d57c882eab35,phuong_dang74463@gmail.com,Phương Đặng,Login & Authentication,Account locked after failed attempts,2FA code keeps saying invalid though it's correct.,Normal,Solved,Web,2025-04-21 14:39:32,2025-04-21 15:21:20,2025-04-21 20:04:08,2025-04-21 20:04:08,0.53,4.46,3.0
ticket_d2603d33-f96f-45b7-af4f-9cd78883acb5,do.thao57260@gmail.com,Thảo Đỗ,Feedback / Complaint,Missing dark mode,The interface looks old compared to other apps.,High,New,Email,2025-04-21 17:00:47,2025-04-21 21:00:47,,2025-04-24 06:00:47,4.0,,
ticket_8af60953-c884-4dac-89ff-63b9806ca880,quan.bui64593@gmail.com,Quân Bùi,Integration Errors,API timeout every time,Apple Health data not syncing after granting permission.,High,Closed,Web,2025-04-21 18:03:05,2025-04-21 21:26:05,2025-04-23 18:12:29,2025-04-23 18:12:29,2.45,47.49,1.0
ticket_e56d87d3-b1ef-44f5-b1fe-9b005a32434b,minh.pham93873@gmail.com,Minh Phạm,Performance / Speed,App loads very slowly,App crashes every time I open a long workout session.,Low,Solved,social_media,2025-04-22 09:51:50,2025-04-23 14:14:38,2025-04-24 02:15:14,2025-04-24 02:15:14,27.53,39.64,2.0
ticket_706ba37a-c9bf-4583-bd4f-5294dadb3b7d,huong.do11857@gmail.com,Hương Đỗ,Feature Usage Help,What does streak freeze mean?,How do I download all my workout history as CSV?,Low,Closed,Email,2025-04-22 20:38:35,2025-04-23 05:14:52,2025-04-23 10:54:35,2025-04-23 10:54:35,8.27,13.35,
ticket_cb4c8334-b5e9-4426-b326-e86bd80a59d4,nguyen_tuan10171@gmail.com,Tuấn Nguyễn,Feedback / Complaint,Too many ads in free version,"Ads appear too frequently in free plan, very annoying.",Normal,Closed,Email,2025-04-22 23:57:03,2025-04-23 05:07:44,2025-04-23 11:32:39,2025-04-23 11:32:39,4.49,10.66,3.0
ticket_639afbc3-f71d-443e-8355-df972e63b923,quan_tran78100@gmail.com,Quân Trần,Billing & Payment Issues,Double charge this cycle,I got charged $9.99 but still see free tier limits. Please fix and refund.,Normal,Solved,Web,2025-04-23 07:36:23,2025-04-23 08:58:35,2025-04-23 16:12:23,2025-04-23 16:12:23,1.17,8.3,3.0
ticket_f41d59ba-84ca-4eba-836c-8df3914337c6,tuan_pham19968@gmail.com,Tuấn Phạm,Feedback / Complaint,Too many ads in free version,"Ads appear too frequently in free plan, very annoying.",Normal,Solved,Email,2025-04-23 09:27:20,2025-04-23 13:43:39,2025-04-23 14:06:20,2025-04-23 14:06:20,4.04,4.55,4.0
ticket_5f190c61-1172-49c3-b67c-87ca098f1695, phuong.phan73260@gmail.com,Phương Phan,Feature Usage Help,How to enable daily reminders?,Please tell me how to turn on daily push notifications.,Normal,Solved,Email,2025-04-24 08:57:12,2025-04-24 19:22:09,2025-04-24 21:28:24,2025-04-24 21:28:24,9.43,11.87,3.0
ticket_8b9d3947-ffc1-4cec-a501-bb4ce873f8cd,do_nhi81349@gmail.com,Nhi Đỗ,Feedback / Complaint,UI feels outdated,"Ads appear too frequently in free plan, very annoying.",High,Closed,Web,2025-04-24 11:22:39,2025-04-24 14:24:39,2025-04-25 06:02:51,2025-04-25 06:02:51,2.3,18.32,4.0
